player_name,runs,balls,wickets,boundaries,strike_rate
S Gantulga,15,55,0,1,27.27
R Sheshadri,24,41,1,2,58.54
WA Simpson,127,89,0,13,142.7
Azri Azhar,2,20,0,0,10.0
T Batjargal,2,4,0,0,50.0
E Batkhuyag,9,38,1,1,23.68
Mabsar Abdulla,14,23,0,0,60.87
Azin Rafeeg,4,6,0,0,66.67
Mohamed Miuvaan,1,26,0,0,3.85
Aneeta Santhosh,1,19,0,0,5.26
SM Arooja,0,1,0,0,0.0
Sneha Shankar,14,19,0,1,73.68
TRR Sharfudheen,9,25,0,0,36.0
C Henery,60,124,6,2,48.39
Likitha Yadav,17,45,1,1,37.78
T Sarada,2,5,0,0,40.0
A Littlejohns,15,17,0,2,88.24
S Hassall,11,14,0,1,78.57
E Tzanavari,0,1,0,0,0.0
N Dolianiti,2,5,0,0,40.0
A Mesarovic,178,218,2,17,81.65
N Nojic,26,164,10,0,15.85
E Prokic,42,138,6,0,30.43
S Matijevic,109,177,7,8,61.58
M Trajkovi,30,100,3,0,30.0
S Simic,22,74,1,0,29.73
M Nikolic,98,175,0,3,56.0
T Martic,22,38,0,0,57.89
M Perisic,114,165,0,3,69.09
N Jovicevic,3,13,0,0,23.08
Marija Mratinkovic,1,3,0,0,33.33
Tasmia Rubab,1,25,0,0,4.0
Keziah Miriam Sabin,17,22,0,1,77.27
P Munorwei,8,61,2,0,13.11
R Pasipanodya,23,17,0,4,135.29
C Moyo,4,53,0,0,7.55
Rishitha Rajith,4,9,0,0,44.44
L Pemhiwa,1,2,0,0,50.0
A Simelane,15,46,1,1,32.61
A Ostergaard,38,71,0,3,53.52
GEM Brealey,32,90,1,0,35.56
Aarti Priya,28,111,5,0,25.23
H Simpson-Parker,33,27,0,1,122.22
Jagrat Dubey,33,123,6,0,26.83
Khusboo Kandpal,48,120,3,2,40.0
SH Lawlor,82,156,2,6,52.56
Kerry Fraser,31,125,3,0,24.8
MPM Pathirannehelage,44,77,4,5,57.14
SK Reddy,19,58,2,0,32.76
S Bhardwaj,11,45,3,0,24.44
PN Agarwal,9,23,0,0,39.13
Shivani Sati,14,32,0,0,43.75
Navneet Bamrah,4,16,0,0,25.0
FC Ellingworth,2,7,0,0,28.57
Divya Kandpal,7,21,0,0,33.33
CM Madsen,7,15,1,0,46.67
L Holmgaard,4,40,5,0,10.0
Mounica Chowdary,8,13,0,0,61.54
Purvi Kumari,2,8,0,0,25.0
AW Wambua,23,40,1,2,57.5
JM Nthenya,70,161,3,6,43.48
C Umutonni,0,12,0,0,0.0
ZM Hamisi,22,43,0,0,51.16
T Trajkovic,74,188,14,2,39.36
M Jevdjenovic,20,74,5,0,27.03
A Hewage,1,13,1,0,7.69
LJ Leokaoke,15,89,2,0,16.85
L Monanthane,23,78,1,0,29.49
Sajid Patel,61,64,0,7,95.31
E Frimpong,9,65,4,1,13.85
H Kinga,0,5,0,0,0.0
K Juma,8,73,6,0,10.96
Y Konate,18,61,0,2,29.51
LS Barkania,15,80,7,0,18.75
A Nimaga,11,13,0,1,84.62
Muhammad Zafar Khan,56,42,0,12,133.33
Mohamed Fadiga,0,4,0,0,0.0
PK Ananya,21,20,0,2,105.0
B Mejaro,6,36,1,0,16.67
SYS Assegon,4,21,0,0,19.05
VF Bomnyuy,4,8,0,0,50.0
K Thuchila,2,38,1,0,5.26
AD Fofana,9,19,0,0,47.37
TJ Ramphoma,6,12,1,0,50.0
D Berthe,0,3,0,0,0.0
J Tuffin,115,236,8,4,48.73
A Donovan,4,36,0,0,11.11
N Tanner,122,176,2,6,69.32
Rhys Burinaga,36,62,1,1,58.06
BI Dilruksha,67,96,0,3,69.79
S Maduranga,61,159,3,4,38.36
Fazil Muhammad,42,133,5,1,31.58
S Pitabeddara,2,22,0,0,9.09
Altaf Gill,9,62,2,0,14.52
F Pieters,0,2,0,0,0.0
JI de Villiers,2,21,0,0,9.52
SK Patel,41,39,0,2,105.13
AA Paradkar,20,68,4,2,29.41
A Desai,3,14,0,0,21.43
Utkarsh Srivastava,10,8,0,1,125.0
A Busing-Volschenk,0,1,0,0,0.0
R Dhakal,16,135,6,0,11.85
D Khanal,40,36,0,5,111.11
Ansh Patel,0,6,0,0,0.0
Hammad Mirza,1,5,0,0,20.0
B Siddharth,3,13,0,0,23.08
A Davidson-Soler,123,185,3,3,66.49
E Kallous,13,36,2,0,36.11
JF Smagacz,1,1,0,0,100.0
KR Frost,11,71,4,0,15.49
A Gisdaki,32,88,0,0,36.36
LD Chukkapalli-Llinares,2,32,0,0,6.25
Memoona Riaz,7,36,2,0,19.44
T Skordili,2,18,2,0,11.11
S Basharat,2,14,0,0,14.29
C Boyle,35,160,4,0,21.88
E Ungerman,21,91,4,2,23.08
Smriti Anand,32,59,0,2,54.24
R Morita,9,17,0,0,52.94
K Mahekdeep,8,53,1,0,15.09
Ma Ruike,44,163,4,2,26.99
Wang Huiying,33,143,7,2,23.08
Gong Yuting,24,45,0,2,53.33
Jiaping Li,11,46,0,0,23.91
Cai Yuzhi,57,150,8,2,38.0
Fatima Amir,4,24,0,0,16.67
Jing Yang,57,83,0,5,68.67
Wei Haiting,10,31,0,0,32.26
Kim Rang,12,44,1,1,27.27
Jeon Myeong,1,13,1,0,7.69
Lee Ra,1,1,0,0,100.0
Han Won,0,5,0,0,0.0
SK Springer,15,33,2,1,45.45
DN Wellalage,24,111,6,2,21.62
RW Hartley,4,14,0,0,28.57
W Maximo,26,24,0,3,108.33
G Caisley,3,11,0,0,27.27
LH Rodrigues,3,30,4,0,10.0
LK Sharma,10,32,1,2,31.25
Yasar Haroon,31,42,0,4,73.81
LF Muller,14,37,1,2,37.84
Muhammad Saleem,22,11,0,3,200.0
Kawsar Khan,28,40,3,3,70.0
R Galgalikar,20,39,3,1,51.28
MFI Assuncao,13,5,0,2,260.0
CC Machado,3,6,0,0,50.0
IC Simao,0,25,2,0,0.0
G Oliveira,3,16,0,0,18.75
Kalyan Manne,5,3,0,1,166.67
Abhilash Patil,13,29,0,0,44.83
D Dawa,13,43,4,0,30.23
Tshering Tashi,2,7,0,0,28.57
FFJ Heo,8,19,0,0,42.11
J Dzulfikar,41,67,0,4,61.19
DGAPD Wiswi,15,47,1,0,31.91
A Alexander,3,24,3,0,12.5
Jobayer Hossen,28,113,9,2,24.78
HAG Madhushanka,0,19,0,0,0.0
T Horpinitch,36,63,0,5,57.14
S Gill,113,158,4,12,71.52
FFZ Nhaduate,18,35,0,1,51.43
I Niyomugabo,45,39,0,5,115.38
D Gumyusenge,68,96,0,6,70.83
M Mariyappan,22,31,0,1,70.97
Asim Ashraf,56,142,0,5,39.44
AM Rajpurohit,33,100,3,4,33.0
MF Manjate,0,7,0,0,0.0
Shan Siddiqui,9,31,0,1,29.03
N Gnanapragasam,1,16,0,0,6.25
Basiru Jaye,6,4,0,1,150.0
B Balala,16,45,1,0,35.56
K Srandeva,56,131,0,0,42.75
M Zdravkova,14,50,0,0,28.0
B Shotorova,50,135,2,0,37.04
G Ilarionova,39,90,2,1,43.33
S Sarandeva,16,49,1,0,32.65
S Galabova,39,84,0,0,46.43
N Toleva,18,68,1,0,26.47
K Paskova,20,74,2,0,27.03
D Ruynekova,75,101,0,5,74.26
V NIkolova,41,60,0,3,68.33
N Gocheva,2,3,0,0,66.67
B Ercegovcevic,2,1,0,0,200.0
I Stoilva,4,18,0,0,22.22
Hassan Nawaz,17,25,0,1,68.0
CJ Dias,28,160,7,1,17.5
R Gnanaraj,22,53,1,2,41.51
RM D'Souza,1,3,0,0,33.33
MJ Hay,7,7,0,0,100.0
V Nikolova,6,8,0,1,75.0
Yan Zuying,30,48,0,0,62.5
Yang Shen,5,35,2,0,14.29
Chan Sau Har,4,12,0,0,33.33
U Bayarjavkhlan,30,93,3,1,32.26
M Batnasan,29,43,0,2,67.44
U Anujin,3,7,0,0,42.86
J Tugsjargal,9,18,0,1,50.0
Raghav Dhawan,49,39,0,7,125.64
Muhammad Salman,0,6,0,0,0.0
SG Mangela,39,36,0,4,108.33
Sylvia Usabyimana,8,70,4,0,11.43
ME Trescothick,177,135,0,24,131.11
B Lee,173,656,30,13,26.37
GO Jones,35,25,0,5,140.0
GD McGrath,6,61,5,0,9.84
A Flintoff,89,217,5,9,41.01
MS Kasprowicz,5,49,5,0,10.2
KP Pietersen,1242,886,1,151,140.18
JN Gillespie,26,43,1,4,60.47
MJ Clarke,524,649,6,39,80.74
A Symonds,358,394,10,43,90.86
MP Vaughan,29,22,0,4,131.82
AJ Strauss,79,68,0,9,116.18
VS Solanki,78,61,0,11,127.87
AC Gilchrist,292,203,0,40,143.84
D Gough,4,43,4,0,9.3
ML Hayden,327,218,0,50,150.0
J Lewis,3,47,5,0,6.38
MEK Hussey,753,548,0,83,137.41
RT Ponting,427,311,0,53,137.3
DR Martyn,129,77,0,16,167.53
SJ Harmison,4,42,1,0,9.52
DR Tuffey,9,66,3,1,13.64
KD Mills,175,1044,49,16,16.76
SM Katich,71,48,0,10,147.92
CL Cairns,4,62,2,0,6.45
JW Wilson,23,38,0,2,60.53
AR Adams,17,90,4,1,18.89
BB McCullum,2294,1629,0,290,140.82
SP Fleming,113,87,0,20,129.89
MS Sinclair,0,5,0,0,0.0
SB Styris,625,806,20,65,77.54
JR Hopes,119,328,11,8,36.28
CD McMillan,192,119,0,22,161.34
HJH Marshall,12,14,0,0,85.71
GC Smith,970,778,0,136,124.68
SE Bond,47,501,27,2,9.38
JH Kallis,703,848,13,76,82.9
NJ Astle,78,110,4,9,70.91
HH Gibbs,436,333,0,57,130.93
JS Patel,18,214,18,1,8.41
JM Kemp,208,163,0,27,127.61
MV Boucher,293,287,0,24,102.09
SM Pollock,103,301,15,8,34.22
AG Prince,5,6,0,0,83.33
JA Morkel,643,1063,30,68,60.49
CK Langeveldt,31,221,18,0,14.03
M Ntini,22,209,7,2,10.53
A Nel,1,50,2,0,2.0
N Boje,2,24,1,0,8.33
JDP Oram,548,915,21,61,59.89
Shoaib Akhtar,54,334,19,3,16.17
IR Bell,202,166,0,25,121.69
Mohammad Asif,26,270,15,2,9.63
Naved-ul-Hasan,4,78,6,0,5.13
JWM Dalrymple,68,92,3,6,73.91
Abdul Razzaq,436,671,22,42,64.98
MH Yardy,112,355,12,11,31.55
CMW Read,14,11,0,2,127.27
SI Mahmood,11,95,3,0,11.58
SCJ Broad,208,1330,68,10,15.64
Younis Khan,446,369,3,43,120.87
Mohammad Yousuf,52,44,0,6,118.18
Inzamam-ul-Haq,13,16,0,1,81.25
ST Jayasuriya,682,848,20,97,80.42
TT Bresnan,270,865,27,22,31.21
DPMD Jayawardene,1549,1150,0,201,134.7
TM Dilshan,1947,1814,13,250,107.33
KC Sangakkara,1464,1193,0,159,122.72
RP Arnold,8,8,0,0,100.0
MF Maharoof,37,178,5,0,20.79
CRD Fernando,68,387,17,4,17.57
PDRL Perera,9,46,0,0,19.57
GJP Kruger,10,31,0,0,32.26
M Zondeki,5,22,1,0,22.73
AJ Hall,13,59,3,1,22.03
NW Bracken,46,414,21,1,11.11
HH Dippenaar,1,5,0,0,20.0
ML Lewis,1,45,4,0,2.22
SR Clark,20,223,14,0,8.97
JA Rudolph,6,7,0,0,85.71
JEC Franklin,509,735,25,51,69.25
D Ganga,26,31,0,4,83.87
RS Morton,101,105,0,10,96.19
DR Smith,635,635,8,93,100.0
WW Hinds,36,42,0,3,85.71
S Chanderpaul,373,357,0,39,104.48
L Vincent,194,186,0,20,104.3
IDR Bradshaw,4,25,0,0,16.0
DK Butler,2,19,0,0,10.53
PG Fulton,143,145,0,13,98.62
LE Bosman,297,193,0,40,153.89
SR Watson,1597,2005,55,199,79.65
GB Hogg,82,342,7,6,23.98
JJ van der Wath,64,213,9,4,30.05
R Telemachus,15,55,1,0,27.27
RJ Peterson,140,478,26,15,29.29
JM Anderson,44,455,20,0,9.67
MS Panesar,1,26,2,0,3.85
CL White,1025,800,2,115,128.12
EC Joyce,392,398,0,34,98.49
SM Harwood,5,75,4,0,6.67
BW Hilfenhaus,19,173,9,0,10.98
PA Nixon,32,23,0,3,139.13
WPUJC Vaas,43,175,6,1,24.57
M Muralitharan,24,297,14,0,8.08
JAH Marshall,15,15,0,2,100.0
PD McGlashan,66,65,0,8,101.54
LPC Silva,191,202,1,22,94.55
MR Gillespie,44,254,12,0,17.32
MJ Mason,7,60,2,0,11.67
MS Atapattu,5,8,0,0,62.5
HMCM Bandara,15,101,4,0,14.85
Z Khan,47,381,18,1,12.34
S Sreesanth,55,233,9,4,23.61
AB Agarkar,15,74,3,2,20.27
IK Pathan,212,628,29,16,33.76
SR Tendulkar,13,28,2,2,46.43
Harbhajan Singh,168,720,28,15,23.33
T Henderson,0,26,0,0,0.0
V Sehwag,423,291,0,59,145.36
D Mongia,38,45,0,5,84.44
RJ Sidebottom,44,386,26,1,11.4
DS Smith,222,170,0,27,130.59
AD Mascarenhas,155,361,14,13,42.94
AN Cook,67,55,0,10,121.82
DBL Powell,24,111,2,0,21.62
MJ Prior,138,106,0,16,130.19
IJL Trott,145,149,0,12,97.32
OA Shah,384,297,0,39,129.29
ACL Richards,12,17,0,1,70.59
VD Philander,33,117,4,0,28.21
RR Sarwan,322,310,2,25,103.87
MA Ouma,79,94,0,10,84.04
T Mishra,224,245,1,19,91.43
SO Tikolo,192,246,10,26,78.05
DO Obuya,97,128,0,8,75.78
TM Odoyo,84,238,11,8,35.29
CS Martin,12,147,8,0,8.16
DL Vettori,248,1006,40,16,24.65
JK Kamande,29,132,8,2,21.97
RL Bhudia,23,66,0,2,34.85
PJ Ongondo,29,131,3,2,22.14
Salman Butt,527,469,0,64,112.37
JAR Blain,6,76,4,0,7.89
Imran Nazir,529,377,0,80,140.32
JD Nel,26,98,6,2,26.53
DR Brown,7,32,0,0,21.88
RM Haq,53,341,17,1,15.54
CM Wright,16,50,4,0,32.0
Misbah-ul-Haq,820,720,0,71,113.89
Yasir Arafat,111,325,18,10,34.15
DF Watts,109,94,0,13,115.96
RR Watson,62,91,3,8,68.13
Umar Gul,303,1390,94,21,21.8
NS Poonia,98,104,0,4,94.23
GM Hamilton,21,25,0,2,84.0
NFI McCallum,8,21,0,1,38.1
CJO Smith,64,52,0,6,123.08
GB Brent,2,44,3,0,4.55
T Mupariwa,3,33,1,0,9.09
P Utseya,126,755,23,6,16.69
BJ Hodge,191,177,1,17,107.91
T Taibu,177,183,0,13,96.72
BJ Haddin,424,361,0,43,117.45
MG Johnson,190,799,42,11,23.78
S Matsikenyeri,50,64,0,5,78.12
Syed Rasel,20,187,5,1,10.7
Abdur Razzak,91,723,39,1,12.59
Farhad Reza,92,252,6,5,36.51
Mohammad Ashraful,399,428,8,52,93.22
Nazimuddin,190,164,0,23,115.85
Alok Kapali,71,120,2,4,59.17
DL Maddy,115,98,3,15,117.35
LJ Wright,816,912,18,99,89.47
KM Dabengwa,16,33,0,2,48.48
CP Schofield,26,99,4,2,26.26
LN Onyango,12,76,3,0,15.79
J Mubarak,233,183,1,27,127.32
G Wijekoon,10,74,4,0,13.51
RJ Kirtley,2,10,0,0,20.0
G Gambhir,1011,818,0,119,123.59
RV Uthappa,266,215,0,32,123.72
JN Snape,7,17,0,0,41.18
Nadif Chowdhury,18,16,0,1,112.5
NL McCullum,369,1447,63,27,25.5
CT Tremlett,5,27,2,0,18.52
Joginder Sharma,9,91,4,0,9.89
Fawad Alam,190,239,5,13,79.5
YK Pathan,269,482,14,28,55.81
AC Voges,142,128,2,10,110.94
LA Pomersbach,15,7,0,2,214.29
JM How,60,68,0,6,88.24
SW Tait,106,550,30,1,19.27
AA Noffke,1,46,5,0,2.17
DJ Hussey,806,1006,21,75,80.12
P Kumar,22,175,8,0,12.57
I Sharma,34,299,8,1,11.37
GP Swann,160,918,53,10,17.43
DR Flynn,60,57,0,5,105.26
M Kartik,2,24,0,0,8.33
GJ Hopkins,87,72,0,10,120.83
JL Ontong,168,148,2,17,113.51
RN Lewis,0,10,0,0,0.0
P Mustard,61,38,0,9,160.53
JD Ryder,491,429,2,65,114.45
PA Hitchcock,14,30,2,2,46.67
JS Jesani,1,5,0,0,20.0
HA Varaiya,59,348,14,1,16.95
Iftikhar Anjum,2,48,2,0,4.17
Abdur Rehman,24,168,12,0,14.29
AO Suji,23,65,1,0,35.38
MN van Wyk,245,163,0,33,150.31
GH Bodi,12,28,0,0,42.86
BA Parchment,10,6,0,2,166.67
SE Marsh,272,254,0,25,107.09
SJ Benn,62,557,20,6,11.13
KAJ Roach,50,262,13,0,19.08
WKD Perkins,12,12,0,1,100.0
Dhiman Ghosh,1,2,0,0,50.0
Mansoor Amjad,1,7,3,0,14.29
RS Bopara,775,956,17,71,81.07
Naeem Islam,143,211,3,15,67.77
RK Kleinveldt,36,138,9,4,26.09
J Louw,7,49,2,0,14.29
Raqibul Hasan,54,63,0,4,85.71
Mehrab Hossain jnr,21,45,0,1,46.67
B Geeves,1,21,2,0,4.76
VB van Jaarsveld,16,23,0,0,69.57
B Laughlin,6,72,2,0,8.33
YA Abdulla,3,45,2,0,6.67
CJ Ferguson,17,20,0,1,85.0
LL Tsotsobe,38,492,20,0,7.72
ND McKenzie,8,8,0,0,100.0
IE O'Brien,3,78,6,0,3.85
IG Butler,41,377,27,0,10.88
PM Siddle,9,50,3,0,18.0
SM Davies,106,83,0,12,127.71
LS Baker,2,50,2,0,4.0
GJ Batty,5,26,0,0,19.23
CR Foggo,6,11,0,1,54.55
OL Pitcher,13,24,0,1,54.17
DL Hemp,22,30,0,3,73.33
GD Drummond,53,199,5,3,26.63
GI Maiden,0,12,1,0,0.0
JJ Celestine,0,1,0,0,0.0
SD Outerbridge,39,36,0,2,108.33
IH Romaine,10,28,0,0,35.71
J Edness,0,1,0,0,0.0
SKW Kelly,1,12,0,0,8.33
RDM Leverock,0,24,0,0,0.0
LR Doolan,31,168,8,0,18.45
AL Watkins,161,169,3,21,95.27
PG Raut,345,382,0,39,90.31
NJ Browne,153,363,13,11,42.15
G Sultana,12,217,4,0,5.53
P Roy,23,72,3,1,31.94
SJ McGlashan,407,355,0,36,114.65
A Chopra,15,24,0,1,62.5
SEA Ruck,23,198,11,0,11.62
KL Pulford,0,24,1,0,0.0
R Malhotra,44,130,6,0,33.85
S Naik,109,100,0,9,109.0
S Nitschke,120,216,5,14,55.56
LJ Poulton,139,127,0,18,109.45
NJ Shaw,8,55,2,0,14.55
HL Colvin,20,441,26,1,4.54
KL Rolton,83,70,0,7,118.57
LC Sthalekar,183,345,7,13,53.04
CM Edwards,1168,1138,1,150,102.64
LK Ebsary,35,19,0,3,184.21
SJ Andrews,2,40,1,0,5.0
SC Taylor,176,125,0,20,140.8
BL Morgan,70,58,0,5,120.69
KE Pike,1,43,0,0,2.33
DP Nannes,49,398,30,2,12.31
E Schiferli,17,108,2,0,15.74
RWT Key,11,9,0,0,122.22
JS Foster,38,32,0,1,118.75
AN Kervezee,260,226,0,20,115.04
DJ Reekers,36,22,0,6,163.64
B Zuiderent,100,103,0,7,97.09
TN de Grooth,145,135,0,15,107.41
DLS van Bunge,65,80,1,5,81.25
JH Stander,35,65,2,2,53.85
PP Ojha,15,133,11,1,11.28
GA Rogers,4,29,0,0,13.79
Saeed Ajmal,190,1548,94,9,12.27
DT Johnston,256,655,26,21,39.08
RM West,22,130,3,1,16.92
WK McCallan,17,135,10,1,12.59
AR Cusack,275,715,31,23,38.46
JP Bray,3,17,0,0,17.65
NJ O'Brien,375,365,0,34,102.74
JF Mooney,225,334,11,22,67.37
BAW Mendis,57,869,61,1,6.56
NM Hauritz,10,56,2,1,17.86
J Smits,14,19,0,0,73.68
BJ Diamanti,1,12,0,0,8.33
AC Botha,89,208,12,10,42.79
AR White,111,127,2,9,87.4
PC Connell,17,130,6,0,13.08
AJ Redmond,128,102,2,21,125.49
Shahzaib Hasan,125,133,0,16,93.98
KO Otieno,7,10,0,0,70.0
RG Aga,180,344,14,16,52.33
Mudassar Bukhari,193,734,47,13,26.29
ES Szwarczynski,148,160,0,14,92.5
SHT Kandamby,16,18,0,0,88.89
K Weeraratne,58,111,5,5,52.25
T Thushara,14,130,6,0,10.77
Shoaib Khan jnr,9,15,0,0,60.0
SE Findlay,33,31,0,4,106.45
CS Baugh,10,12,0,1,83.33
EP Thompson,4,20,1,0,20.0
R McLaren,38,287,19,0,13.24
HG Kuhn,49,42,0,5,116.67
IT Guha,1,49,2,0,2.04
LS Greenway,503,523,0,44,96.18
EJCLRC Rainford-Brent,23,17,0,1,135.29
MJ North,20,21,0,1,95.24
GC Tonge,0,24,1,0,0.0
NO Miller,54,242,12,2,22.31
DE Bernard,4,26,1,0,15.38
Nazmul Hossain,13,51,1,0,25.49
DM Richards,0,1,0,0,0.0
TM Dowlin,74,70,0,8,105.71
FL Reifer,22,20,0,3,110.0
RJMGM Rupasinghe,35,39,0,2,89.74
N Deonarine,58,108,1,5,53.7
TR Birt,32,34,0,4,94.12
RJ Harris,4,73,4,0,5.48
Imran Farhat,88,77,0,15,114.29
UWMBCA Welegedara,6,42,2,0,14.29
Raees Ahmadzai,43,35,0,4,122.86
Dawlat Ahmadzai,1,13,1,0,7.69
M Vijay,185,177,0,21,104.52
Suhrawadi Shuvo,1,9,0,0,11.11
Mohammad Sami,63,325,21,2,19.38
MJ Lumb,582,422,0,85,137.91
C Kieswetter,565,480,0,70,117.71
PP Chawla,4,139,4,0,2.88
AM Blignaut,9,9,0,1,100.0
CK Coventry,130,90,0,20,144.44
GA Lamb,40,130,4,1,30.77
RW Price,59,316,9,1,18.67
S Randiv,10,134,8,1,7.46
Mirwais Ashraf,164,450,16,12,36.44
Jahurul Islam,34,24,0,4,141.67
R Vinay Kumar,12,198,11,0,6.06
CU Jayasinghe,55,49,0,4,112.24
CR Smith,3,49,1,0,6.12
DP David,2,44,1,0,4.55
JE Cameron,331,335,0,31,98.81
PY Lavine,8,19,0,1,42.11
SF Daley,166,630,32,7,26.35
CP Jack,19,22,0,1,86.36
KE Broadmore,43,132,2,2,32.58
SJ Elliott,20,20,0,0,100.0
AM Samaroo,6,6,0,1,100.0
APC Kilowan,3,23,3,0,13.04
C van der Westhuizen,1,25,2,0,4.0
MM Letsoalo,17,318,11,0,5.35
AS Taai,4,27,2,0,14.81
SA Fritz,46,64,0,6,71.88
K Thomson,43,57,0,3,75.44
AE Smith,44,47,0,4,93.62
PJ Ingram,26,36,0,3,72.22
SNJ O'Keefe,41,143,6,5,28.67
BJ Watling,43,60,0,3,71.67
AB Dinda,33,210,17,1,15.71
M Pushpakumara,1,18,1,0,5.56
S Tyagi,1,13,0,0,7.69
SW Masakadza,28,148,5,1,18.92
AB Barath,30,42,0,3,71.43
AN Petersen,15,19,0,1,78.95
JM Davison,1,41,2,0,2.44
GEF Barnett,73,56,0,9,130.36
A Bagai,169,157,0,14,107.64
IS Billcliff,52,39,0,5,133.33
S Dhaniram,6,44,1,0,13.64
U Bhatti,21,45,1,1,46.67
Khurram Chohan,15,35,0,1,42.86
HS Baidwan,73,201,9,5,36.32
Arsalan Qadir,0,6,0,0,0.0
RT Lyons,2,26,2,0,7.69
SJS Smith,9,11,0,1,81.82
MBS Jonkman,6,53,5,0,11.32
Mohammad Kashif,0,24,2,0,0.0
AF Buurman,0,4,0,0,0.0
NG Jones,46,52,0,3,88.46
A Shahzad,6,70,3,0,8.57
JW Hastings,61,230,8,4,26.52
CJ McKay,26,164,4,2,15.85
EC Rainsford,3,39,0,0,7.69
NV Ojha,13,28,0,2,46.43
RJ Nicol,379,444,6,44,85.36
AJ McKay,2,36,2,0,5.56
CA Ingram,214,165,0,30,129.7
MM Patel,1,61,4,0,1.64
DG Brownlie,10,18,0,1,55.56
LJ Woodcock,3,60,2,0,5.0
Asad Shafiq,202,190,0,21,106.32
Tanvir Ahmed,3,21,2,0,14.29
SR Patel,205,433,8,22,47.34
PA Patel,37,33,0,5,112.12
R Dravid,31,21,0,3,147.62
SJ Tsukigawa,6,7,0,1,85.71
SJ Coyte,70,454,29,1,15.42
DP Hyatt,67,55,0,8,121.82
CD Barnwell,89,103,1,8,86.41
Mohammad Salman,5,6,0,0,83.33
S Badrinath,45,38,0,5,118.42
SN Pradhan,1,25,3,0,4.0
A Brindle,284,573,18,13,49.56
AA Deshpande,7,16,0,0,43.75
N Tanwar,18,31,0,1,58.06
DE Bollinger,9,215,10,0,4.19
JL Pattinson,15,86,3,1,17.44
MDK Perera,7,69,3,0,10.14
KTGD Prasad,0,18,0,0,0.0
HMRKB Herath,14,381,21,0,3.67
XJ Doherty,26,250,10,1,10.4
MD Bates,2,67,4,0,2.99
F Mutizwa,39,36,0,3,108.33
RM Hira,50,296,10,5,16.89
KO Meth,11,53,0,0,20.75
AM Ellis,28,83,2,2,33.73
RE Levi,254,171,0,35,148.54
M de Lange,21,155,8,0,13.55
ST Finn,71,514,30,1,13.81
MK Tiwary,15,17,0,0,88.24
Rameez Raja (2),27,29,0,2,93.1
Aizaz Cheema,9,110,9,0,8.18
Yasir Shah,13,31,0,1,41.94
NE Bonner,29,52,0,2,55.77
DO Christian,0,2,0,0,0.0
MC Bascombe,6,9,0,0,66.67
SG Borthwick,14,40,1,2,35.0
K Santokie,15,251,19,0,5.98
GE Mathurin,10,67,5,0,14.93
GW Aldridge,0,24,1,0,0.0
AL Hodgkinson,44,66,0,6,66.67
C Brits,74,70,0,8,105.71
D Devnarain,48,75,0,5,64.0
M Smook,2,2,0,0,100.0
SE Rowe,66,52,0,6,126.92
RH Candy,3,28,1,0,10.71
Awais Zia,87,86,0,7,101.16
Hammad Azam,34,34,0,4,100.0
A Martin,0,18,1,0,0.0
Nasir Hossain,339,476,8,29,71.22
BV Vitori,34,260,5,0,13.08
L Balaji,3,97,11,0,3.09
Elias Sunny,6,82,7,1,7.32
HDRL Thirimanne,296,269,0,32,110.04
Nasir Jamshed,387,328,0,46,117.99
Raza Hasan,36,258,11,2,13.95
DR Briggs,7,113,5,0,6.19
SI Galagedara,60,88,0,7,68.18
SM Benade,46,137,4,4,33.58
SK Dolawatte,21,102,3,0,20.59
S Loubser,72,343,9,4,20.99
Qanita Jalil,151,457,9,13,33.04
Sumaiya Siddiqi,22,204,9,2,10.78
Marina Iqbal,247,332,1,25,74.4
Batool Fatima,38,45,0,3,84.44
JL Hunter,21,259,17,0,8.11
N Niranjana,45,197,9,4,22.84
S Sharma,12,115,8,1,10.43
A Das,9,180,9,0,5.0
Y van der Westhuizen,7,9,0,1,77.78
JB Nero,143,191,0,14,74.87
JM Fields,69,71,0,2,97.18
SL Quintyne,120,548,24,8,21.9
RK Parwin,2,50,4,0,4.0
DI Allan,39,114,4,3,34.21
MC Sorensen,99,391,24,4,25.32
JO Ngoche,13,140,2,0,9.29
RD McCann,1,2,0,0,50.0
H Osinde,48,124,6,3,38.71
MR Swart,626,795,13,63,78.74
AS Hansra,88,177,7,7,49.72
Zahid Hussain,5,66,3,0,7.58
R Gunasekera,231,196,0,27,117.86
Raza-ur-Rehman,25,83,2,3,30.12
RA Bhatti,31,40,0,1,77.5
MA Parker,7,26,1,0,26.92
PL Mommsen,348,341,2,35,102.05
R Flannigan,34,28,0,3,121.43
Shabir Noori,15,18,0,1,83.33
Zamir Khan,2,26,1,0,7.69
TG Gordon,34,37,0,3,91.89
TGJ Gruijters,46,114,3,3,40.35
MM Iqbal,40,70,2,4,57.14
PA Desai,9,26,1,0,34.62
MS Aulakh,14,64,3,0,21.88
AD Poynter,205,154,0,27,133.12
SL Munroe,16,124,5,0,12.9
KS Lokuarachchi,17,52,2,1,32.69
Shakeel Ansar,0,1,0,0,0.0
SMSM Senanayake,88,562,27,4,15.66
RMS Eranga,17,79,3,1,21.52
P Awana,1,36,0,0,2.78
JC Tredwell,40,339,7,5,11.8
SC Meaker,14,54,3,0,25.93
Fawad Ahmed,7,54,3,0,12.96
H Davids,173,151,1,22,114.57
